sector,country,date,value
all,Malta,2019,544.459
all,Malta,2020,499.875
all,Netherlands,2009,47131.065
all,Netherlands,2010,50750.459
all,Netherlands,2011,46801.356
all,Netherlands,2012,47021.79
all,Netherlands,2013,47160.0
all,Netherlands,2014,42691.806
all,Netherlands,2015,43503.883
all,Netherlands,2016,44493.404
all,Netherlands,2017,44677.0
all,Netherlands,2018,45146.411
all,Netherlands,2019,44317.171
all,Netherlands,2020,42261.788
all,Norway,2009,18216.419
all,Norway,2010,19463.421
all,Norway,2011,18806.465
all,Norway,2012,19029.278
all,Norway,2013,19025.182
all,Norway,2014,18613.149
all,Norway,2015,18847.228
all,Norway,2016,19171.661
all,Norway,2017,19285.569
all,Norway,2018,19413.347
all,Norway,2019,19471.047
all,Norway,2020,18928.581
all,Poland,2009,60591.998
all,Poland,2010,65257.858
all,Poland,2011,63610.484
all,Poland,2012,63257.875
all,Poland,2013,62106.266
all,Poland,2014,60203.402
all,Poland,2015,60861.471
all,Poland,2016,65136.436
all,Poland,2017,69241.013
all,Poland,2018,73082.617
all,Poland,2019,71890.679
all,Poland,2020,70250.647
all,Portugal,2009,17418.414
all,Portugal,2010,17269.567
all,Portugal,2011,16441.254
all,Portugal,2012,15111.588
all,Portugal,2013,14908.318
all,Portugal,2014,15386.388
all,Portugal,2015,15550.875
all,Portugal,2016,15640.739
all,Portugal,2017,15900.697
all,Portugal,2018,16154.479
all,Portugal,2019,16356.34
all,Portugal,2020,15215.17
all,Romania,2009,21775.633
all,Romania,2010,22038.77
all,Romania,2011,22590.604
all,Romania,2012,22629.168
all,Romania,2013,21631.325
all,Romania,2014,21470.367
all,Romania,2015,21600.24
all,Romania,2016,21935.25
all,Romania,2017,22980.154
all,Romania,2018,23444.791
all,Romania,2019,23712.653
all,Romania,2020,23472.38
all,Serbia,2009,8253.448
all,Serbia,2010,8762.533
all,Serbia,2011,9082.112
all,Serbia,2012,8412.293
all,Serbia,2013,8201.681
all,Serbia,2014,7681.612
all,Serbia,2015,7885.885
all,Serbia,2016,8206.431
all,Serbia,2017,8363.238
all,Serbia,2018,8435.035
all,Serbia,2019,8361.004
all,Serbia,2020,8658.338
all,Sweden,2009,30257.495
all,Sweden,2010,32470.569
all,Sweden,2011,32064.667
all,Sweden,2012,32311.573
all,Sweden,2013,31671.579
all,Sweden,2014,30928.825
all,Sweden,2015,31510.948
all,Sweden,2016,32037.681
all,Sweden,2017,31849.848
all,Sweden,2018,31729.198
all,Sweden,2019,31304.823
all,Sweden,2020,31454.317
all,Slovenia,2009,4842.593
all,Slovenia,2010,5047.44
all,Slovenia,2011,5037.235
all,Slovenia,2012,4909.818
all,Slovenia,2013,4804.23
all,Slovenia,2014,4608.016
all,Slovenia,2015,4715.243
all,Slovenia,2016,4893.658
all,Slovenia,2017,4958.98
all,Slovenia,2018,4952.728
all,Slovenia,2019,4862.82
all,Slovenia,2020,4428.839
all,Slovakia,2009,9654.671
all,Slovakia,2010,10371.086
all,Slovakia,2011,9732.586
all,Slovakia,2012,9198.465
all,Slovakia,2013,9412.124
all,Slovakia,2014,8740.489
all,Slovakia,2015,8939.677
all,Slovakia,2016,9225.739
all,Slovakia,2017,9903.027
all,Slovakia,2018,9911.515
all,Slovakia,2019,10248.401
all,Slovakia,2020,9610.916
all,Turkey,2009,67500.576
all,Turkey,2010,71036.168
all,Turkey,2011,76076.088
all,Turkey,2012,79158.418
all,Turkey,2013,78466.784
all,Turkey,2014,80844.293
all,Turkey,2015,86846.978
all,Turkey,2016,90318.129
all,Turkey,2017,100475.004
all,Turkey,2018,98632.997
all,Turkey,2019,99100.143
all,Turkey,2020,101143.008
all,Ukraine,2009,63324.836
all,Ukraine,2010,68387.54
all,Ukraine,2011,69646.492
all,Ukraine,2012,66404.075
all,Ukraine,2013,65144.066
all,Ukraine,2014,57893.824
all,Ukraine,2015,47488.152
all,Ukraine,2016,48826.188
all,Ukraine,2017,47345.792
all,Ukraine,2018,48417.734
all,Ukraine,2019,46886.431
all,Ukraine,2020,44184.237
all,United Kingdom,2009,124351.97
all,United Kingdom,2010,130080.082
all,United Kingdom,2011,118840.372
all,United Kingdom,2012,122658.595
all,United Kingdom,2013,123395.413
all,United Kingdom,2014,116594.037
all,United Kingdom,2015,120063.341
all,United Kingdom,2016,121886.092
all,United Kingdom,2017,120950.747
all,United Kingdom,2018,122583.69
all,United Kingdom,2019,121414.483
all,Kosovo (under United Nations Security Council Resolution 1244/99),2009,1168.988
all,Kosovo (under United Nations Security Council Resolution 1244/99),2010,1190.842
all,Kosovo (under United Nations Security Council Resolution 1244/99),2011,1266.098
all,Kosovo (under United Nations Security Council Resolution 1244/99),2012,1219.372
all,Kosovo (under United Nations Security Council Resolution 1244/99),2013,1167.578
all,Kosovo (under United Nations Security Council Resolution 1244/99),2014,1230.7
all,Kosovo (under United Nations Security Council Resolution 1244/99),2015,1339.928
all,Kosovo (under United Nations Security Council Resolution 1244/99),2016,1433.037
all,Kosovo (under United Nations Security Council Resolution 1244/99),2017,1516.064
all,Kosovo (under United Nations Security Council Resolution 1244/99),2018,1471.026
all,Kosovo (under United Nations Security Council Resolution 1244/99),2019,1515.131
all,Kosovo (under United Nations Security Council Resolution 1244/99),2020,1524.673
commercial,Albania,2009,173.753
commercial,Albania,2010,159.469
commercial,Albania,2011,163.473
commercial,Albania,2012,157.272
commercial,Albania,2013,190.984
commercial,Albania,2014,179.239
commercial,Albania,2015,196.853
commercial,Albania,2016,179.284
commercial,Albania,2017,213.604
commercial,Albania,2018,215.22
commercial,Albania,2019,228.317
commercial,Albania,2020,197.622
commercial,Austria,2009,2640.337
commercial,Austria,2010,2625.836
commercial,Austria,2011,2555.31
commercial,Austria,2012,2553.249
commercial,Austria,2013,2539.345
commercial,Austria,2014,2423.632
commercial,Austria,2015,2478.658
commercial,Austria,2016,2434.731
commercial,Austria,2017,2638.323
commercial,Austria,2018,2579.065
commercial,Austria,2019,2647.699
commercial,Austria,2020,2569.835
commercial,Bosnia and Herzegovina,2014,163.649
commercial,Bosnia and Herzegovina,2015,357.703
commercial,Bosnia and Herzegovina,2016,435.411
commercial,Bosnia and Herzegovina,2017,355.631
commercial,Bosnia and Herzegovina,2018,348.522
commercial,Bosnia and Herzegovina,2019,407.073
commercial,Bosnia and Herzegovina,2020,377.639
commercial,Belgium,2009,4714.43
commercial,Belgium,2010,4997.81
commercial,Belgium,2011,4411.897
commercial,Belgium,2012,4624.719
commercial,Belgium,2013,4913.778
commercial,Belgium,2014,4246.35
commercial,Belgium,2015,4618.939
commercial,Belgium,2016,4644.835
commercial,Belgium,2017,4645.029
commercial,Belgium,2018,4660.908
commercial,Belgium,2019,4607.335
commercial,Belgium,2020,4469.982
commercial,Bulgaria,2009,970.058
commercial,Bulgaria,2010,1026.678
commercial,Bulgaria,2011,1089.74
commercial,Bulgaria,2012,1069.698
commercial,Bulgaria,2013,1029.822
commercial,Bulgaria,2014,992.002
commercial,Bulgaria,2015,1078.658
commercial,Bulgaria,2016,1157.041
commercial,Bulgaria,2017,1167.156
commercial,Bulgaria,2018,1231.216
commercial,Bulgaria,2019,1267.911
commercial,Bulgaria,2020,1079.928
commercial,Cyprus,2009,235.766
commercial,Cyprus,2010,248.249
commercial,Cyprus,2011,236.358
commercial,Cyprus,2012,222.642
commercial,Cyprus,2013,203.12
commercial,Cyprus,2014,200.484
commercial,Cyprus,2015,206.645
commercial,Cyprus,2016,221.247
commercial,Cyprus,2017,229.032
commercial,Cyprus,2018,270.142
commercial,Cyprus,2019,281.464
commercial,Cyprus,2020,239.903
commercial,Czechia,2009,2977.074
commercial,Czechia,2010,3249.062
commercial,Czechia,2011,3132.559
commercial,Czechia,2012,3039.527
commercial,Czechia,2013,3010.066
commercial,Czechia,2014,2922.578
commercial,Czechia,2015,2977.367
commercial,Czechia,2016,3091.444
commercial,Czechia,2017,3180.772
commercial,Czechia,2018,3127.767
commercial,Czechia,2019,3191.895
commercial,Czechia,2020,2987.047
commercial,Germany (until 1990 former territory of the FRG),2009,33666.036
commercial,Germany (until 1990 former territory of the FRG),2010,34806.768
commercial,Germany (until 1990 former territory of the FRG),2011,30735.597
commercial,Germany (until 1990 former territory of the FRG),2012,32027.815
commercial,Germany (until 1990 former territory of the FRG),2013,33549.528
commercial,Germany (until 1990 former territory of the FRG),2014,30766.034
commercial,Germany (until 1990 former territory of the FRG),2015,32289.872
commercial,Germany (until 1990 former territory of the FRG),2016,31865.517
commercial,Germany (until 1990 former territory of the FRG),2017,31837.801
commercial,Germany (until 1990 former territory of the FRG),2018,28892.812
commercial,Germany (until 1990 former territory of the FRG),2019,27533.764
commercial,Germany (until 1990 former territory of the FRG),2020,26772.162
commercial,Denmark,2009,1995.649
commercial,Denmark,2010,2128.258
commercial,Denmark,2011,1947.914
commercial,Denmark,2012,1978.549
commercial,Denmark,2013,1964.487
commercial,Denmark,2014,1847.338
commercial,Denmark,2015,1896.04
commercial,Denmark,2016,1946.897
commercial,Denmark,2017,1991.014
commercial,Denmark,2018,1982.804
commercial,Denmark,2019,1917.076
commercial,Denmark,2020,1822.347
commercial,Estonia,2009,418.577
commercial,Estonia,2010,424.239
commercial,Estonia,2011,402.178
commercial,Estonia,2012,423.52
commercial,Estonia,2013,417.892
commercial,Estonia,2014,457.642
commercial,Estonia,2015,465.395
commercial,Estonia,2016,498.236
commercial,Estonia,2017,466.591
commercial,Estonia,2018,490.269
commercial,Estonia,2019,467.033
commercial,Estonia,2020,471.449
commercial,Greece,2009,2153.685
commercial,Greece,2010,1957.407
commercial,Greece,2011,1870.116
commercial,Greece,2012,1940.591
commercial,Greece,2013,1820.639
commercial,Greece,2014,1714.028
commercial,Greece,2015,1874.935
commercial,Greece,2016,2037.527
commercial,Greece,2017,2191.693
commercial,Greece,2018,2093.373
commercial,Greece,2019,2135.469
commercial,Greece,2020,1903.485
commercial,Spain,2009,9406.256
commercial,Spain,2010,9786.481
commercial,Spain,2011,10227.954
commercial,Spain,2012,10111.196
commercial,Spain,2013,9675.292
commercial,Spain,2014,8942.106
commercial,Spain,2015,9520.57
commercial,Spain,2016,9841.23
commercial,Spain,2017,10145.214
commercial,Spain,2018,10263.442
commercial,Spain,2019,10310.564
commercial,Spain,2020,9451.495
commercial,Finland,2009,2889.53
commercial,Finland,2010,3099.854
commercial,Finland,2011,2865.958
commercial,Finland,2012,3029.687
commercial,Finland,2013,2907.402
commercial,Finland,2014,2890.269
commercial,Finland,2015,2736.874
commercial,Finland,2016,2889.923
commercial,Finland,2017,2959.749
commercial,Finland,2018,3078.007
commercial,Finland,2019,3014.998
commercial,Finland,2020,2809.781
commercial,France,2009,22890.078
commercial,France,2010,24102.912
commercial,France,2011,21058.756
commercial,France,2012,22624.593
commercial,France,2013,23397.994
commercial,France,2014,21471.33
commercial,France,2015,22283.207
commercial,France,2016,22407.076
commercial,France,2017,22756.985
commercial,France,2018,22337.875
commercial,France,2019,21910.343
commercial,France,2020,20340.877
commercial,Georgia,2013,351.85
commercial,Georgia,2014,433.077
commercial,Georgia,2015,402.614
commercial,Georgia,2016,433.638
commercial,Georgia,2017,452.855
commercial,Georgia,2018,514.751
commercial,Georgia,2019,535.532
commercial,Georgia,2020,412.919
commercial,Croatia,2009,756.212
commercial,Croatia,2010,797.192
commercial,Croatia,2011,786.281
commercial,Croatia,2012,757.876
commercial,Croatia,2013,740.703
commercial,Croatia,2014,693.23
commercial,Croatia,2015,763.126
commercial,Croatia,2016,780.375
commercial,Croatia,2017,817.544
commercial,Croatia,2018,832.507
commercial,Croatia,2019,835.405
commercial,Croatia,2020,757.378
commercial,Hungary,2009,2903.651
commercial,Hungary,2010,3048.64
commercial,Hungary,2011,3053.612
commercial,Hungary,2012,2353.881
commercial,Hungary,2013,2337.107
commercial,Hungary,2014,2114.78
commercial,Hungary,2015,2203.657
commercial,Hungary,2016,2190.526
commercial,Hungary,2017,2154.189
commercial,Hungary,2018,2098.672
commercial,Hungary,2019,2050.439
commercial,Hungary,2020,1999.977
commercial,Ireland,2009,1490.985
commercial,Ireland,2010,1556.977
commercial,Ireland,2011,1507.728
commercial,Ireland,2012,1561.866
commercial,Ireland,2013,1593.925
commercial,Ireland,2014,1504.19
commercial,Ireland,2015,1608.311
commercial,Ireland,2016,1646.226
commercial,Ireland,2017,1643.18
commercial,Ireland,2018,1764.848
commercial,Ireland,2019,1818.492
commercial,Ireland,2020,1829.12
commercial,Iceland,2009,303.427
commercial,Iceland,2010,302.565
commercial,Iceland,2011,301.744
commercial,Iceland,2012,324.883
commercial,Iceland,2013,333.381
commercial,Iceland,2014,363.777
commercial,Iceland,2015,396.585
commercial,Iceland,2016,422.665
commercial,Iceland,2017,399.349
commercial,Iceland,2018,511.896
commercial,Iceland,2019,529.921
commercial,Iceland,2020,490.332
commercial,Italy,2009,16919.464
commercial,Italy,2010,16978.719
commercial,Italy,2011,15751.376
commercial,Italy,2012,15930.534
commercial,Italy,2013,15846.527
commercial,Italy,2014,14666.679
commercial,Italy,2015,15391.466
commercial,Italy,2016,15439.966
commercial,Italy,2017,18242.166
commercial,Italy,2018,19002.194
commercial,Italy,2019,18192.3
commercial,Italy,2020,16557.57
commercial,Lithuania,2009,590.787
commercial,Lithuania,2010,600.7
commercial,Lithuania,2011,583.961
commercial,Lithuania,2012,610.064
commercial,Lithuania,2013,593.023
commercial,Lithuania,2014,585.668
commercial,Lithuania,2015,574.923
commercial,Lithuania,2016,602.552
commercial,Lithuania,2017,633.867
commercial,Lithuania,2018,651.177
commercial,Lithuania,2019,626.707
commercial,Lithuania,2020,576.205
commercial,Luxembourg,2009,375.89
commercial,Luxembourg,2010,424.139
commercial,Luxembourg,2011,339.836
commercial,Luxembourg,2012,383.672
commercial,Luxembourg,2013,399.689
commercial,Luxembourg,2014,353.432
commercial,Luxembourg,2015,396.759
commercial,Luxembourg,2016,399.966
commercial,Luxembourg,2017,449.066
commercial,Luxembourg,2018,460.683
commercial,Luxembourg,2019,519.37
commercial,Luxembourg,2020,493.027
commercial,Latvia,2009,572.964
commercial,Latvia,2010,597.801
commercial,Latvia,2011,556.709
commercial,Latvia,2012,623.331
commercial,Latvia,2013,600.446
commercial,Latvia,2014,608.772
commercial,Latvia,2015,586.308
commercial,Latvia,2016,592.494
commercial,Latvia,2017,607.014
commercial,Latvia,2018,592.045
commercial,Latvia,2019,568.824
commercial,Latvia,2020,550.364
commercial,Moldova,2010,272.53
commercial,Moldova,2011,270.67
commercial,Moldova,2012,269.477
commercial,Moldova,2013,258.252
commercial,Moldova,2014,237.402
commercial,Moldova,2015,246.475
commercial,Moldova,2016,258.611
commercial,Moldova,2017,256.417
commercial,Moldova,2018,273.302
commercial,Moldova,2019,263.068
commercial,Moldova,2020,245.099
commercial,Montenegro,2009,3.96
commercial,Montenegro,2010,4.627
commercial,Montenegro,2011,8.46
commercial,Montenegro,2012,8.622
commercial,Montenegro,2013,13.741
commercial,Montenegro,2014,68.962
commercial,Montenegro,2015,70.372
commercial,Montenegro,2016,79.372
commercial,Montenegro,2017,86.454
commercial,Montenegro,2018,87.81
commercial,Montenegro,2019,108.855
commercial,Montenegro,2020,89.757
commercial,North Macedonia,2009,241.709
commercial,North Macedonia,2010,233.908
commercial,North Macedonia,2011,206.178
commercial,North Macedonia,2012,228.654
commercial,North Macedonia,2013,201.851
commercial,North Macedonia,2014,196.034
commercial,North Macedonia,2015,211.872
commercial,North Macedonia,2016,212.935
commercial,North Macedonia,2017,214.63
commercial,North Macedonia,2018,210.231
commercial,North Macedonia,2019,211.521
commercial,North Macedonia,2020,179.717
commercial,Malta,2009,70.632
commercial,Malta,2010,92.08
commercial,Malta,2011,88.007
commercial,Malta,2012,100.415
commercial,Malta,2013,103.516
commercial,Malta,2014,110.711
commercial,Malta,2015,120.944
commercial,Malta,2016,118.292
commercial,Malta,2017,128.355
commercial,Malta,2018,121.063
commercial,Malta,2019,127.555
commercial,Malta,2020,122.699
commercial,Netherlands,2009,7327.89
commercial,Netherlands,2010,7846.854
commercial,Netherlands,2011,6989.448
commercial,Netherlands,2012,7238.688
commercial,Netherlands,2013,7267.758
commercial,Netherlands,2014,6412.357
commercial,Netherlands,2015,6738.251
commercial,Netherlands,2016,6780.95
commercial,Netherlands,2017,6931.533
commercial,Netherlands,2018,6915.516
commercial,Netherlands,2019,6771.311
commercial,Netherlands,2020,6466.402
commercial,Norway,2009,2929.05
commercial,Norway,2010,3011.718
commercial,Norway,2011,2853.364
commercial,Norway,2012,2962.313
commercial,Norway,2013,3027.639
commercial,Norway,2014,2888.943
commercial,Norway,2015,2929.994
commercial,Norway,2016,3148.264
commercial,Norway,2017,3088.712
commercial,Norway,2018,3160.184
commercial,Norway,2019,3191.335
commercial,Norway,2020,3018.328
commercial,Poland,2009,8040.534
commercial,Poland,2010,8836.691
commercial,Poland,2011,8429.508
commercial,Poland,2012,8363.91
commercial,Poland,2013,8078.737
commercial,Poland,2014,7788.281
commercial,Poland,2015,7842.255
commercial,Poland,2016,8502.84
commercial,Poland,2017,8044.436
commercial,Poland,2018,7928.522
commercial,Poland,2019,7808.027
commercial,Poland,2020,7580.285
commercial,Portugal,2009,2043.248
commercial,Portugal,2010,1884.21
commercial,Portugal,2011,1856.353
commercial,Portugal,2012,1843.417
commercial,Portugal,2013,1786.725
commercial,Portugal,2014,2284.617
commercial,Portugal,2015,2356.381
commercial,Portugal,2016,2289.624
commercial,Portugal,2017,2301.406
commercial,Portugal,2018,2380.697
commercial,Portugal,2019,2359.341
commercial,Portugal,2020,2159.498
commercial,Romania,2009,1760.388
commercial,Romania,2010,1880.538
commercial,Romania,2011,1774.282
commercial,Romania,2012,1763.099
commercial,Romania,2013,1784.9
commercial,Romania,2014,1768.388
commercial,Romania,2015,1761.969
commercial,Romania,2016,1806.394
commercial,Romania,2017,1858.427
commercial,Romania,2018,1976.15
commercial,Romania,2019,1962.137
commercial,Romania,2020,1834.29
commercial,Serbia,2009,843.444
commercial,Serbia,2010,905.62
commercial,Serbia,2011,1046.67
commercial,Serbia,2012,834.956
commercial,Serbia,2013,803.644
commercial,Serbia,2014,772.34
commercial,Serbia,2015,874.645
commercial,Serbia,2016,886.391
commercial,Serbia,2017,939.812
commercial,Serbia,2018,891.441
commercial,Serbia,2019,863.53
commercial,Serbia,2020,856.617
commercial,Sweden,2009,4036.871
commercial,Sweden,2010,4333.817
commercial,Sweden,2011,3864.91
commercial,Sweden,2012,4046.355
commercial,Sweden,2013,3958.982
commercial,Sweden,2014,3960.473
commercial,Sweden,2015,4022.234
commercial,Sweden,2016,4216.875
commercial,Sweden,2017,3991.218
commercial,Sweden,2018,4120.828
commercial,Sweden,2019,4024.796
commercial,Sweden,2020,4007.556
commercial,Slovenia,2009,490.996
commercial,Slovenia,2010,532.638
commercial,Slovenia,2011,531.47
commercial,Slovenia,2012,453.358
commercial,Slovenia,2013,467.775
commercial,Slovenia,2014,427.211
commercial,Slovenia,2015,454.503
commercial,Slovenia,2016,492.427
commercial,Slovenia,2017,480.68
commercial,Slovenia,2018,474.453
commercial,Slovenia,2019,451.994
commercial,Slovenia,2020,415.346
commercial,Slovakia,2009,1944.416
commercial,Slovakia,2010,2105.4
commercial,Slovakia,2011,1601.718
commercial,Slovakia,2012,1451.245
commercial,Slovakia,2013,1710.558
commercial,Slovakia,2014,1233.318
commercial,Slovakia,2015,1299.549
commercial,Slovakia,2016,1308.325
commercial,Slovakia,2017,1426.737
commercial,Slovakia,2018,1314.726
commercial,Slovakia,2019,1222.219
commercial,Slovakia,2020,1108.483
commercial,Turkey,2009,9790.714
commercial,Turkey,2010,9493.149
commercial,Turkey,2011,9903.139
commercial,Turkey,2012,11005.128
commercial,Turkey,2013,10611.925
commercial,Turkey,2014,11021.419
commercial,Turkey,2015,12194.776
commercial,Turkey,2016,12415.869
commercial,Turkey,2017,13567.21
commercial,Turkey,2018,12545.67
commercial,Turkey,2019,13968.181
commercial,Turkey,2020,13883.565
commercial,Ukraine,2009,4181.519
commercial,Ukraine,2010,4652.342
commercial,Ukraine,2011,5129.446
commercial,Ukraine,2012,5006.804
commercial,Ukraine,2013,5767.651
commercial,Ukraine,2014,4664.962
commercial,Ukraine,2015,3888.355
commercial,Ukraine,2016,4671.814
commercial,Ukraine,2017,4336.853
commercial,Ukraine,2018,4720.627
commercial,Ukraine,2019,4832.831
commercial,Ukraine,2020,4869.916
commercial,United Kingdom,2009,15763.782
commercial,United Kingdom,2010,16526.94
commercial,United Kingdom,2011,15239.696
commercial,United Kingdom,2012,16232.096
commercial,United Kingdom,2013,16585.582
commercial,United Kingdom,2014,15523.581
commercial,United Kingdom,2015,16841.958
commercial,United Kingdom,2016,18092.42
commercial,United Kingdom,2017,17938.94
commercial,United Kingdom,2018,18222.399
commercial,United Kingdom,2019,18084.583
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2009,111.91
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2010,112.324
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2011,117.913
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2012,117.736
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2013,115.457
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2014,139.135
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2015,148.344
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2016,177.055
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2017,191.548
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2018,154.605
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2019,163.882
commercial,Kosovo (under United Nations Security Council Resolution 1244/99),2020,158.241
