year,source,target,value
2013,solid_fossil_fuelsl_imports,Czechia,3635.0
2014,solid_fossil_fuelsl_imports,Czechia,5585.0
2015,solid_fossil_fuelsl_imports,Czechia,5046.0
2016,solid_fossil_fuelsl_imports,Czechia,4718.0
2017,solid_fossil_fuelsl_imports,Czechia,4796.189
2018,solid_fossil_fuelsl_imports,Czechia,4758.695
2019,solid_fossil_fuelsl_imports,Czechia,4449.049
2020,solid_fossil_fuelsl_imports,Czechia,4318.885
total,solid_fossil_fuelsl_imports,Czechia,44576.818
2011,solid_fossil_fuelsl_imports,Denmark,6159.0
2012,solid_fossil_fuelsl_imports,Denmark,4000.0
2013,solid_fossil_fuelsl_imports,Denmark,4973.0
2014,solid_fossil_fuelsl_imports,Denmark,4554.0
2015,solid_fossil_fuelsl_imports,Denmark,2772.426
2016,solid_fossil_fuelsl_imports,Denmark,2897.384
2017,solid_fossil_fuelsl_imports,Denmark,3085.752
2018,solid_fossil_fuelsl_imports,Denmark,2770.486
2019,solid_fossil_fuelsl_imports,Denmark,2396.234
2020,solid_fossil_fuelsl_imports,Denmark,1122.166
total,solid_fossil_fuelsl_imports,Denmark,34730.448
2011,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),51916.0
2012,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),52479.0
2013,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),58034.0
2014,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),57453.0
2015,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),57637.0
2016,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),60327.0
2017,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),52935.0
2018,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),47259.772
2019,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),43007.711
2020,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),31280.775
total,solid_fossil_fuelsl_imports,Germany (until 1990 former territory of the FRG),512329.258
2011,solid_fossil_fuelsl_imports,Estonia,67.0
2012,solid_fossil_fuelsl_imports,Estonia,82.0
2013,solid_fossil_fuelsl_imports,Estonia,59.0
2014,solid_fossil_fuelsl_imports,Estonia,82.0
2015,solid_fossil_fuelsl_imports,Estonia,7.0
2016,solid_fossil_fuelsl_imports,Estonia,23.0
2017,solid_fossil_fuelsl_imports,Estonia,45.0
2018,solid_fossil_fuelsl_imports,Estonia,44.0
2019,solid_fossil_fuelsl_imports,Estonia,48.695
2020,solid_fossil_fuelsl_imports,Estonia,3.5
total,solid_fossil_fuelsl_imports,Estonia,461.195
2011,solid_fossil_fuelsl_imports,Ireland,2299.244
2012,solid_fossil_fuelsl_imports,Ireland,2242.108
2013,solid_fossil_fuelsl_imports,Ireland,2419.634
2014,solid_fossil_fuelsl_imports,Ireland,2023.712
2015,solid_fossil_fuelsl_imports,Ireland,2483.368
2016,solid_fossil_fuelsl_imports,Ireland,2043.413
2017,solid_fossil_fuelsl_imports,Ireland,2057.261
2018,solid_fossil_fuelsl_imports,Ireland,1428.275
2019,solid_fossil_fuelsl_imports,Ireland,421.652
2020,solid_fossil_fuelsl_imports,Ireland,441.615
total,solid_fossil_fuelsl_imports,Ireland,17860.282
2011,solid_fossil_fuelsl_imports,Greece,506.0
2012,solid_fossil_fuelsl_imports,Greece,413.0
2013,solid_fossil_fuelsl_imports,Greece,441.0
2014,solid_fossil_fuelsl_imports,Greece,336.0
2015,solid_fossil_fuelsl_imports,Greece,257.0
2016,solid_fossil_fuelsl_imports,Greece,312.0
2017,solid_fossil_fuelsl_imports,Greece,411.305
2018,solid_fossil_fuelsl_imports,Greece,379.265
2019,solid_fossil_fuelsl_imports,Greece,326.51
2020,solid_fossil_fuelsl_imports,Greece,304.352
total,solid_fossil_fuelsl_imports,Greece,3686.432
2011,solid_fossil_fuelsl_imports,Spain,16333.0
2012,solid_fossil_fuelsl_imports,Spain,22582.0
2013,solid_fossil_fuelsl_imports,Spain,13852.0
2014,solid_fossil_fuelsl_imports,Spain,16642.0
2015,solid_fossil_fuelsl_imports,Spain,19072.0
2016,solid_fossil_fuelsl_imports,Spain,14016.0
2017,solid_fossil_fuelsl_imports,Spain,19350.0
2018,solid_fossil_fuelsl_imports,Spain,16543.0
2019,solid_fossil_fuelsl_imports,Spain,9427.0
2020,solid_fossil_fuelsl_imports,Spain,4856.0
total,solid_fossil_fuelsl_imports,Spain,152673.0
2011,solid_fossil_fuelsl_imports,France,17502.0
2012,solid_fossil_fuelsl_imports,France,18508.0
2013,solid_fossil_fuelsl_imports,France,18915.0
2014,solid_fossil_fuelsl_imports,France,14834.0
2015,solid_fossil_fuelsl_imports,France,13984.0
2016,solid_fossil_fuelsl_imports,France,13108.0
2017,solid_fossil_fuelsl_imports,France,15593.812
2018,solid_fossil_fuelsl_imports,France,14095.619
2019,solid_fossil_fuelsl_imports,France,10984.974
2020,solid_fossil_fuelsl_imports,France,7703.882
total,solid_fossil_fuelsl_imports,France,145229.287
2011,solid_fossil_fuelsl_imports,Croatia,1206.0
2012,solid_fossil_fuelsl_imports,Croatia,949.0
2013,solid_fossil_fuelsl_imports,Croatia,1251.0
2014,solid_fossil_fuelsl_imports,Croatia,1019.0
2015,solid_fossil_fuelsl_imports,Croatia,1056.0
2016,solid_fossil_fuelsl_imports,Croatia,1119.0
2017,solid_fossil_fuelsl_imports,Croatia,669.8
2018,solid_fossil_fuelsl_imports,Croatia,564.2
2019,solid_fossil_fuelsl_imports,Croatia,768.2
2020,solid_fossil_fuelsl_imports,Croatia,639.6
total,solid_fossil_fuelsl_imports,Croatia,9241.8
2011,solid_fossil_fuelsl_imports,Italy,23504.0
2012,solid_fossil_fuelsl_imports,Italy,24501.0
2013,solid_fossil_fuelsl_imports,Italy,21066.0
2014,solid_fossil_fuelsl_imports,Italy,21147.0
2015,solid_fossil_fuelsl_imports,Italy,20316.0
2016,solid_fossil_fuelsl_imports,Italy,17693.0
2017,solid_fossil_fuelsl_imports,Italy,15920.448
2018,solid_fossil_fuelsl_imports,Italy,14804.231
2019,solid_fossil_fuelsl_imports,Italy,10844.556
2020,solid_fossil_fuelsl_imports,Italy,7607.659
total,solid_fossil_fuelsl_imports,Italy,177403.894
2011,solid_fossil_fuelsl_imports,Cyprus,1.0
2012,solid_fossil_fuelsl_imports,Cyprus,1.0
2013,solid_fossil_fuelsl_imports,Cyprus,1.0
2014,solid_fossil_fuelsl_imports,Cyprus,5.0
2015,solid_fossil_fuelsl_imports,Cyprus,6.0
2016,solid_fossil_fuelsl_imports,Cyprus,0.0
2017,solid_fossil_fuelsl_imports,Cyprus,16.5
2018,solid_fossil_fuelsl_imports,Cyprus,22.0
2019,solid_fossil_fuelsl_imports,Cyprus,32.454
2020,solid_fossil_fuelsl_imports,Cyprus,23.643
total,solid_fossil_fuelsl_imports,Cyprus,108.597
2011,solid_fossil_fuelsl_imports,Latvia,186.0
2012,solid_fossil_fuelsl_imports,Latvia,150.0
2013,solid_fossil_fuelsl_imports,Latvia,120.0
2014,solid_fossil_fuelsl_imports,Latvia,85.0
2015,solid_fossil_fuelsl_imports,Latvia,71.0
2016,solid_fossil_fuelsl_imports,Latvia,67.0
2017,solid_fossil_fuelsl_imports,Latvia,67.905
2018,solid_fossil_fuelsl_imports,Latvia,81.612
2019,solid_fossil_fuelsl_imports,Latvia,79.463
2020,solid_fossil_fuelsl_imports,Latvia,39.767
total,solid_fossil_fuelsl_imports,Latvia,947.747
2011,solid_fossil_fuelsl_imports,Lithuania,414.0
2012,solid_fossil_fuelsl_imports,Lithuania,340.0
2013,solid_fossil_fuelsl_imports,Lithuania,440.0
2014,solid_fossil_fuelsl_imports,Lithuania,318.0
2015,solid_fossil_fuelsl_imports,Lithuania,240.0
2016,solid_fossil_fuelsl_imports,Lithuania,241.0
2017,solid_fossil_fuelsl_imports,Lithuania,290.8
2018,solid_fossil_fuelsl_imports,Lithuania,282.4
2019,solid_fossil_fuelsl_imports,Lithuania,302.3
2020,solid_fossil_fuelsl_imports,Lithuania,194.1
total,solid_fossil_fuelsl_imports,Lithuania,3062.6
2011,solid_fossil_fuelsl_imports,Luxembourg,99.195
2012,solid_fossil_fuelsl_imports,Luxembourg,91.738
2013,solid_fossil_fuelsl_imports,Luxembourg,84.571
2014,solid_fossil_fuelsl_imports,Luxembourg,94.9
2015,solid_fossil_fuelsl_imports,Luxembourg,83.86
2016,solid_fossil_fuelsl_imports,Luxembourg,93.136
2017,solid_fossil_fuelsl_imports,Luxembourg,78.03
2018,solid_fossil_fuelsl_imports,Luxembourg,72.536
2019,solid_fossil_fuelsl_imports,Luxembourg,73.365
2020,solid_fossil_fuelsl_imports,Luxembourg,74.408
total,solid_fossil_fuelsl_imports,Luxembourg,845.739
2011,solid_fossil_fuelsl_imports,Hungary,1891.0
2012,solid_fossil_fuelsl_imports,Hungary,1796.0
2013,solid_fossil_fuelsl_imports,Hungary,1581.0
2014,solid_fossil_fuelsl_imports,Hungary,1596.0
2015,solid_fossil_fuelsl_imports,Hungary,1649.0
2016,solid_fossil_fuelsl_imports,Hungary,1608.0
2017,solid_fossil_fuelsl_imports,Hungary,1874.0
2018,solid_fossil_fuelsl_imports,Hungary,1838.0
2019,solid_fossil_fuelsl_imports,Hungary,1563.0
2020,solid_fossil_fuelsl_imports,Hungary,1343.0
total,solid_fossil_fuelsl_imports,Hungary,16739.0
2011,solid_fossil_fuelsl_imports,Malta,0.0
2012,solid_fossil_fuelsl_imports,Malta,0.0
2013,solid_fossil_fuelsl_imports,Malta,0.0
2014,solid_fossil_fuelsl_imports,Malta,0.0
2015,solid_fossil_fuelsl_imports,Malta,0.0
2016,solid_fossil_fuelsl_imports,Malta,0.0
2017,solid_fossil_fuelsl_imports,Malta,0.0
2018,solid_fossil_fuelsl_imports,Malta,0.0
2019,solid_fossil_fuelsl_imports,Malta,0.0
2020,solid_fossil_fuelsl_imports,Malta,0.0
total,solid_fossil_fuelsl_imports,Malta,0.0
2011,solid_fossil_fuelsl_imports,Netherlands,12081.756
2012,solid_fossil_fuelsl_imports,Netherlands,13104.988
2013,solid_fossil_fuelsl_imports,Netherlands,13150.59
2014,solid_fossil_fuelsl_imports,Netherlands,15600.113
2015,solid_fossil_fuelsl_imports,Netherlands,17483.644
2016,solid_fossil_fuelsl_imports,Netherlands,16476.983
2017,solid_fossil_fuelsl_imports,Netherlands,15011.545
2018,solid_fossil_fuelsl_imports,Netherlands,13160.453
2019,solid_fossil_fuelsl_imports,Netherlands,10464.334
2020,solid_fossil_fuelsl_imports,Netherlands,6103.283
total,solid_fossil_fuelsl_imports,Netherlands,132637.689
2011,solid_fossil_fuelsl_imports,Austria,4637.746
2012,solid_fossil_fuelsl_imports,Austria,4952.506
2013,solid_fossil_fuelsl_imports,Austria,4594.823
2014,solid_fossil_fuelsl_imports,Austria,4548.633
2015,solid_fossil_fuelsl_imports,Austria,4142.823
2016,solid_fossil_fuelsl_imports,Austria,4303.615
2017,solid_fossil_fuelsl_imports,Austria,4647.085
2018,solid_fossil_fuelsl_imports,Austria,4031.04
2019,solid_fossil_fuelsl_imports,Austria,4108.781
2020,solid_fossil_fuelsl_imports,Austria,3601.244
total,solid_fossil_fuelsl_imports,Austria,43568.296
2011,solid_fossil_fuelsl_imports,Poland,15215.0
2012,solid_fossil_fuelsl_imports,Poland,10482.0
2013,solid_fossil_fuelsl_imports,Poland,10941.0
2014,solid_fossil_fuelsl_imports,Poland,10872.0
2015,solid_fossil_fuelsl_imports,Poland,8721.0
2016,solid_fossil_fuelsl_imports,Poland,8734.0
2017,solid_fossil_fuelsl_imports,Poland,13385.213
2018,solid_fossil_fuelsl_imports,Poland,19740.816
2019,solid_fossil_fuelsl_imports,Poland,17165.953
2020,solid_fossil_fuelsl_imports,Poland,13129.897
total,solid_fossil_fuelsl_imports,Poland,128386.879
2011,solid_fossil_fuelsl_imports,Portugal,3598.0
2012,solid_fossil_fuelsl_imports,Portugal,5036.0
2013,solid_fossil_fuelsl_imports,Portugal,4246.0
2014,solid_fossil_fuelsl_imports,Portugal,4388.0
2015,solid_fossil_fuelsl_imports,Portugal,5428.0
2016,solid_fossil_fuelsl_imports,Portugal,4924.0
2017,solid_fossil_fuelsl_imports,Portugal,5722.683
2018,solid_fossil_fuelsl_imports,Portugal,4505.572
2019,solid_fossil_fuelsl_imports,Portugal,2584.372
2020,solid_fossil_fuelsl_imports,Portugal,15.467
total,solid_fossil_fuelsl_imports,Portugal,40448.094
2011,solid_fossil_fuelsl_imports,Romania,1794.0
2012,solid_fossil_fuelsl_imports,Romania,2031.0
2013,solid_fossil_fuelsl_imports,Romania,1820.0
2014,solid_fossil_fuelsl_imports,Romania,1822.0
2015,solid_fossil_fuelsl_imports,Romania,1941.0
2016,solid_fossil_fuelsl_imports,Romania,1819.0
2017,solid_fossil_fuelsl_imports,Romania,1623.972
2018,solid_fossil_fuelsl_imports,Romania,1494.215
2019,solid_fossil_fuelsl_imports,Romania,1837.099
2020,solid_fossil_fuelsl_imports,Romania,1289.266
total,solid_fossil_fuelsl_imports,Romania,17471.552
2011,solid_fossil_fuelsl_imports,Slovenia,558.0
2012,solid_fossil_fuelsl_imports,Slovenia,658.0
2013,solid_fossil_fuelsl_imports,Slovenia,586.0
2014,solid_fossil_fuelsl_imports,Slovenia,486.0
2015,solid_fossil_fuelsl_imports,Slovenia,434.0
2016,solid_fossil_fuelsl_imports,Slovenia,413.0
2017,solid_fossil_fuelsl_imports,Slovenia,413.793
2018,solid_fossil_fuelsl_imports,Slovenia,450.738
2019,solid_fossil_fuelsl_imports,Slovenia,459.297
2020,solid_fossil_fuelsl_imports,Slovenia,387.617
total,solid_fossil_fuelsl_imports,Slovenia,4846.445
2011,solid_fossil_fuelsl_imports,Slovakia,5063.0
2012,solid_fossil_fuelsl_imports,Slovakia,5140.0
2013,solid_fossil_fuelsl_imports,Slovakia,4500.0
2014,solid_fossil_fuelsl_imports,Slovakia,4500.0
2015,solid_fossil_fuelsl_imports,Slovakia,4317.0
2016,solid_fossil_fuelsl_imports,Slovakia,4244.0
2017,solid_fossil_fuelsl_imports,Slovakia,4665.0
2018,solid_fossil_fuelsl_imports,Slovakia,4890.0
2019,solid_fossil_fuelsl_imports,Slovakia,4133.0
2020,solid_fossil_fuelsl_imports,Slovakia,3221.0
total,solid_fossil_fuelsl_imports,Slovakia,44673.0
2011,solid_fossil_fuelsl_imports,Finland,7414.0
2012,solid_fossil_fuelsl_imports,Finland,4229.0
2013,solid_fossil_fuelsl_imports,Finland,5440.0
2014,solid_fossil_fuelsl_imports,Finland,5865.0
2015,solid_fossil_fuelsl_imports,Finland,4047.0
2016,solid_fossil_fuelsl_imports,Finland,4335.0
2017,solid_fossil_fuelsl_imports,Finland,4225.0
2018,solid_fossil_fuelsl_imports,Finland,4420.0
2019,solid_fossil_fuelsl_imports,Finland,3478.0
2020,solid_fossil_fuelsl_imports,Finland,2733.0
total,solid_fossil_fuelsl_imports,Finland,46186.0
2011,solid_fossil_fuelsl_imports,Sweden,3290.0
2012,solid_fossil_fuelsl_imports,Sweden,2373.0
2013,solid_fossil_fuelsl_imports,Sweden,2638.0
2014,solid_fossil_fuelsl_imports,Sweden,2872.0
2015,solid_fossil_fuelsl_imports,Sweden,2878.0
2016,solid_fossil_fuelsl_imports,Sweden,3203.0
2017,solid_fossil_fuelsl_imports,Sweden,2827.0
2018,solid_fossil_fuelsl_imports,Sweden,2952.0
2019,solid_fossil_fuelsl_imports,Sweden,2824.0
2020,solid_fossil_fuelsl_imports,Sweden,2154.0
total,solid_fossil_fuelsl_imports,Sweden,28011.0
2011,solid_fossil_fuelsl_imports,Iceland,134.0
2012,solid_fossil_fuelsl_imports,Iceland,147.0
2013,solid_fossil_fuelsl_imports,Iceland,147.0
2014,solid_fossil_fuelsl_imports,Iceland,131.0
2015,solid_fossil_fuelsl_imports,Iceland,140.0
2016,solid_fossil_fuelsl_imports,Iceland,145.615
2017,solid_fossil_fuelsl_imports,Iceland,146.169
2018,solid_fossil_fuelsl_imports,Iceland,169.839
2019,solid_fossil_fuelsl_imports,Iceland,160.24
2020,solid_fossil_fuelsl_imports,Iceland,140.128
total,solid_fossil_fuelsl_imports,Iceland,1460.991
2014,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2015,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2016,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2017,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2018,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2019,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2020,solid_fossil_fuelsl_imports,Liechtenstein,0.0
total,solid_fossil_fuelsl_imports,Liechtenstein,0.0
2011,solid_fossil_fuelsl_imports,Norway,1164.0
2012,solid_fossil_fuelsl_imports,Norway,1192.0
2013,solid_fossil_fuelsl_imports,Norway,1061.0
2014,solid_fossil_fuelsl_imports,Norway,1216.0
2015,solid_fossil_fuelsl_imports,Norway,1120.0
2016,solid_fossil_fuelsl_imports,Norway,1086.0
2017,solid_fossil_fuelsl_imports,Norway,1192.0
2018,solid_fossil_fuelsl_imports,Norway,1162.02
2019,solid_fossil_fuelsl_imports,Norway,1153.499
2020,solid_fossil_fuelsl_imports,Norway,1172.414
total,solid_fossil_fuelsl_imports,Norway,11518.933
2011,solid_fossil_fuelsl_imports,United Kingdom,32576.0
2012,solid_fossil_fuelsl_imports,United Kingdom,45022.0
2013,solid_fossil_fuelsl_imports,United Kingdom,51445.0
2014,solid_fossil_fuelsl_imports,United Kingdom,43164.0
2015,solid_fossil_fuelsl_imports,United Kingdom,23651.0
2016,solid_fossil_fuelsl_imports,United Kingdom,10166.0
2017,solid_fossil_fuelsl_imports,United Kingdom,9497.0
2018,solid_fossil_fuelsl_imports,United Kingdom,11124.0
2019,solid_fossil_fuelsl_imports,United Kingdom,7404.0
total,solid_fossil_fuelsl_imports,United Kingdom,234049.0
2011,solid_fossil_fuelsl_imports,Montenegro,0.0
2012,solid_fossil_fuelsl_imports,Montenegro,1.0
2013,solid_fossil_fuelsl_imports,Montenegro,3.0
2014,solid_fossil_fuelsl_imports,Montenegro,3.0
2015,solid_fossil_fuelsl_imports,Montenegro,5.0
2016,solid_fossil_fuelsl_imports,Montenegro,5.0
2017,solid_fossil_fuelsl_imports,Montenegro,5.0
2018,solid_fossil_fuelsl_imports,Montenegro,5.1
2019,solid_fossil_fuelsl_imports,Montenegro,5.3
2020,solid_fossil_fuelsl_imports,Montenegro,5.7
total,solid_fossil_fuelsl_imports,Montenegro,38.1
2011,solid_fossil_fuelsl_imports,North Macedonia,296.0
2012,solid_fossil_fuelsl_imports,North Macedonia,292.0
2013,solid_fossil_fuelsl_imports,North Macedonia,287.0
2014,solid_fossil_fuelsl_imports,North Macedonia,282.0
2015,solid_fossil_fuelsl_imports,North Macedonia,190.0
2016,solid_fossil_fuelsl_imports,North Macedonia,218.331
2017,solid_fossil_fuelsl_imports,North Macedonia,165.531
2018,solid_fossil_fuelsl_imports,North Macedonia,213.803
2019,solid_fossil_fuelsl_imports,North Macedonia,228.464
2020,solid_fossil_fuelsl_imports,North Macedonia,174.411
total,solid_fossil_fuelsl_imports,North Macedonia,2347.54
2011,solid_fossil_fuelsl_imports,Albania,212.0
2012,solid_fossil_fuelsl_imports,Albania,117.0
2013,solid_fossil_fuelsl_imports,Albania,102.0
2014,solid_fossil_fuelsl_imports,Albania,133.0
2015,solid_fossil_fuelsl_imports,Albania,102.0
2016,solid_fossil_fuelsl_imports,Albania,81.0
2017,solid_fossil_fuelsl_imports,Albania,80.45
2018,solid_fossil_fuelsl_imports,Albania,131.972
2019,solid_fossil_fuelsl_imports,Albania,121.026
2020,solid_fossil_fuelsl_imports,Albania,137.43
total,solid_fossil_fuelsl_imports,Albania,1217.878
2011,solid_fossil_fuelsl_imports,Serbia,1470.0
2012,solid_fossil_fuelsl_imports,Serbia,837.0
2013,solid_fossil_fuelsl_imports,Serbia,598.0
2014,solid_fossil_fuelsl_imports,Serbia,914.0
2015,solid_fossil_fuelsl_imports,Serbia,1502.0
2016,solid_fossil_fuelsl_imports,Serbia,1190.0
2017,solid_fossil_fuelsl_imports,Serbia,1362.38
2018,solid_fossil_fuelsl_imports,Serbia,1405.988
2019,solid_fossil_fuelsl_imports,Serbia,1445.298
2020,solid_fossil_fuelsl_imports,Serbia,1011.717
total,solid_fossil_fuelsl_imports,Serbia,11736.383
2011,solid_fossil_fuelsl_imports,Turkey,23987.0
2012,solid_fossil_fuelsl_imports,Turkey,29573.0
2013,solid_fossil_fuelsl_imports,Turkey,27164.0
2014,solid_fossil_fuelsl_imports,Turkey,30168.0
2015,solid_fossil_fuelsl_imports,Turkey,34547.0
2016,solid_fossil_fuelsl_imports,Turkey,36806.0
2017,solid_fossil_fuelsl_imports,Turkey,39085.114
2018,solid_fossil_fuelsl_imports,Turkey,39143.0
2019,solid_fossil_fuelsl_imports,Turkey,38806.585
2020,solid_fossil_fuelsl_imports,Turkey,40785.182
total,solid_fossil_fuelsl_imports,Turkey,340064.881
2014,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1437.0
2015,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1415.0
2016,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1406.0
2017,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1517.0
2018,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1601.638
2019,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1693.769
2020,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,1361.368
total,solid_fossil_fuelsl_imports,Bosnia and Herzegovina,10431.775
2011,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),84.0
2012,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),122.0
2013,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),24.0
2014,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),16.0
2015,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),14.0
2016,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),4.0
2017,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),10.754
2018,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),10.024
2019,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),11.349
2020,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),24.809
total,solid_fossil_fuelsl_imports,Kosovo (under United Nations Security Council Resolution 1244/99),320.936
2011,solid_fossil_fuelsl_imports,Moldova,207.0
2012,solid_fossil_fuelsl_imports,Moldova,185.0
2013,solid_fossil_fuelsl_imports,Moldova,259.0
2014,solid_fossil_fuelsl_imports,Moldova,148.0
2015,solid_fossil_fuelsl_imports,Moldova,166.0
2016,solid_fossil_fuelsl_imports,Moldova,99.0
2017,solid_fossil_fuelsl_imports,Moldova,200.0
2018,solid_fossil_fuelsl_imports,Moldova,144.0
2019,solid_fossil_fuelsl_imports,Moldova,147.0
2020,solid_fossil_fuelsl_imports,Moldova,133.0
total,solid_fossil_fuelsl_imports,Moldova,1688.0
2011,solid_fossil_fuelsl_imports,Ukraine,12886.0
2012,solid_fossil_fuelsl_imports,Ukraine,15265.0
2013,solid_fossil_fuelsl_imports,Ukraine,14910.0
2014,solid_fossil_fuelsl_imports,Ukraine,16332.0
2015,solid_fossil_fuelsl_imports,Ukraine,16637.0
2016,solid_fossil_fuelsl_imports,Ukraine,17259.0
2017,solid_fossil_fuelsl_imports,Ukraine,21328.0
2018,solid_fossil_fuelsl_imports,Ukraine,22227.0
2019,solid_fossil_fuelsl_imports,Ukraine,21959.3
2020,solid_fossil_fuelsl_imports,Ukraine,17333.2
total,solid_fossil_fuelsl_imports,Ukraine,176136.5
2013,solid_fossil_fuelsl_imports,Georgia,233.0
2014,solid_fossil_fuelsl_imports,Georgia,257.0
2015,solid_fossil_fuelsl_imports,Georgia,232.0
2016,solid_fossil_fuelsl_imports,Georgia,251.0
2017,solid_fossil_fuelsl_imports,Georgia,297.1
2018,solid_fossil_fuelsl_imports,Georgia,420.0
2019,solid_fossil_fuelsl_imports,Georgia,398.885
2020,solid_fossil_fuelsl_imports,Georgia,279.016
total,solid_fossil_fuelsl_imports,Georgia,2368.001
2011,Belgium,biofuel_exports,0.0
2012,Belgium,biofuel_exports,0.0
2013,Belgium,biofuel_exports,0.0
2014,Belgium,biofuel_exports,0.0
2015,Belgium,biofuel_exports,0.0
2016,Belgium,biofuel_exports,0.0
2017,Belgium,biofuel_exports,0.0
2018,Belgium,biofuel_exports,0.0
2019,Belgium,biofuel_exports,0.0
2020,Belgium,biofuel_exports,0.0
total,Belgium,biofuel_exports,0.0
2011,Bulgaria,biofuel_exports,0.0
2012,Bulgaria,biofuel_exports,37.766
2013,Bulgaria,biofuel_exports,70.371
2014,Bulgaria,biofuel_exports,154.896
2015,Bulgaria,biofuel_exports,156.565
2016,Bulgaria,biofuel_exports,127.686
2017,Bulgaria,biofuel_exports,153.706
2018,Bulgaria,biofuel_exports,161.393
2019,Bulgaria,biofuel_exports,185.319
2020,Bulgaria,biofuel_exports,175.16
total,Bulgaria,biofuel_exports,1222.862
2011,Czechia,biofuel_exports,111.0
2012,Czechia,biofuel_exports,128.0
2013,Czechia,biofuel_exports,131.0
2014,Czechia,biofuel_exports,138.161
2015,Czechia,biofuel_exports,214.597
2016,Czechia,biofuel_exports,276.776
2017,Czechia,biofuel_exports,294.278
2018,Czechia,biofuel_exports,319.773
2019,Czechia,biofuel_exports,292.608
2020,Czechia,biofuel_exports,352.175
total,Czechia,biofuel_exports,2258.368
2011,Denmark,biofuel_exports,0.0
2012,Denmark,biofuel_exports,0.0
2013,Denmark,biofuel_exports,0.0
2014,Denmark,biofuel_exports,0.0
2015,Denmark,biofuel_exports,0.0
2016,Denmark,biofuel_exports,0.0
2017,Denmark,biofuel_exports,0.0
2018,Denmark,biofuel_exports,0.0
2019,Denmark,biofuel_exports,0.0
2020,Denmark,biofuel_exports,0.0
total,Denmark,biofuel_exports,0.0
2011,Germany (until 1990 former territory of the FRG),biofuel_exports,692.0
2012,Germany (until 1990 former territory of the FRG),biofuel_exports,849.0
2013,Germany (until 1990 former territory of the FRG),biofuel_exports,720.0
2014,Germany (until 1990 former territory of the FRG),biofuel_exports,683.0
2015,Germany (until 1990 former territory of the FRG),biofuel_exports,688.0
2016,Germany (until 1990 former territory of the FRG),biofuel_exports,365.0
2017,Germany (until 1990 former territory of the FRG),biofuel_exports,490.0
2018,Germany (until 1990 former territory of the FRG),biofuel_exports,641.0
2019,Germany (until 1990 former territory of the FRG),biofuel_exports,771.0
2020,Germany (until 1990 former territory of the FRG),biofuel_exports,801.0
total,Germany (until 1990 former territory of the FRG),biofuel_exports,6700.0
2011,Estonia,biofuel_exports,362.834
2012,Estonia,biofuel_exports,361.655
2013,Estonia,biofuel_exports,622.173
2014,Estonia,biofuel_exports,784.265
2015,Estonia,biofuel_exports,883.291
2016,Estonia,biofuel_exports,1142.466
2017,Estonia,biofuel_exports,1119.9
2018,Estonia,biofuel_exports,1308.927
2019,Estonia,biofuel_exports,1472.3
2020,Estonia,biofuel_exports,1085.0
total,Estonia,biofuel_exports,9142.811
2011,Ireland,biofuel_exports,0.0
2012,Ireland,biofuel_exports,0.0
2013,Ireland,biofuel_exports,0.0
2014,Ireland,biofuel_exports,0.0
2015,Ireland,biofuel_exports,0.0
2016,Ireland,biofuel_exports,0.0
2017,Ireland,biofuel_exports,0.0
